"","Site","Quadrat","date","meanT7","meanT14","meanT21","meanT28","meanT35","meanT42","meanRH7","meanRH14","meanRH21","meanRH28","meanRH35","meanRH42","VisSky","Grid","Rachis","Diameter","Vegetation","Year","daynumber","r","area","sumareaqmm","sumareaqum"
"98","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,273.075,"Moss",18,191,136.5375,58567.10619,9.60944512436184,9609445.12436184
"99","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,7,416.875,"Moss",18,191,208.4375,136490.2357,9.60944512436184,9609445.12436184
"100","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,6,667.285,"Moss",18,191,333.6425,349713.6678,9.60944512436184,9609445.12436184
"101","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,1,673.125,"Moss",18,191,336.5625,355861.7603,9.60944512436184,9609445.12436184
"102","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,393.76,"Moss",18,191,196.88,121773.58,9.60944512436184,9609445.12436184
"103","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,349.065,"Moss",18,191,174.5325,95697.91853,9.60944512436184,9609445.12436184
"104","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,248.05,"Moss",18,191,124.025,48324.60848,9.60944512436184,9609445.12436184
"105","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,406,"Moss",18,191,203,129461.8917,9.60944512436184,9609445.12436184
"106","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,363.46,"Moss",18,191,181.73,103753.5884,9.60944512436184,9609445.12436184
"107","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,464.535,"Moss",18,191,232.2675,169483.2423,9.60944512436184,9609445.12436184
"108","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,547.055,"Moss",18,191,273.5275,235045.4589,9.60944512436184,9609445.12436184
"109","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,276.855,"Moss",18,191,138.4275,60199.74116,9.60944512436184,9609445.12436184
"110","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,3,567.05,"Moss",18,191,283.525,252541.4042,9.60944512436184,9609445.12436184
"111","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,394.48,"Moss",18,191,197.24,122219.3193,9.60944512436184,9609445.12436184
"112","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,1,249.745,"Moss",18,191,124.8725,48987.29802,9.60944512436184,9609445.12436184
"113","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,387.7,"Moss",18,191,193.85,118054.2111,9.60944512436184,9609445.12436184
"114","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,1,327.125,"Moss",18,191,163.5625,84046.05879,9.60944512436184,9609445.12436184
"115","Carmarthenshire","B","10/07/2018",18.70155093,18.87330522,17.47426036,16.56724868,16.37515608,16.29720238,75.78265212,71.62013889,74.61616071,79.45508681,81.31438823,82.94123457,0.038,18,5,292.01,"Moss",18,191,146.005,66970.77581,9.60944512436184,9609445.12436184
"116","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,443.8101501,"Moss",18,205,221.9050751,154697.873,12.0818933413035,12081893.3413035
"117","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,201.0248947,"Moss",18,205,100.5124474,31738.73169,12.0818933413035,12081893.3413035
"118","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,281.5251465,"Moss",18,205,140.7625733,62247.83737,12.0818933413035,12081893.3413035
"119","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,318.9757233,"Moss",18,205,159.4878617,79910.7383,12.0818933413035,12081893.3413035
"120","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,253.1460037,"Moss",18,205,126.5730019,50330.59133,12.0818933413035,12081893.3413035
"121","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,321.389267,"Moss",18,205,160.6946335,81124.60956,12.0818933413035,12081893.3413035
"122","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,446.371582,"Moss",18,205,223.185791,156488.6906,12.0818933413035,12081893.3413035
"123","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,708.0910339,"Moss",18,205,354.045517,393793.0725,12.0818933413035,12081893.3413035
"124","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,210.55,"Moss",18,205,105.275,34817.72356,12.0818933413035,12081893.3413035
"125","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,403.0999756,"Moss",18,205,201.5499878,127619.0258,12.0818933413035,12081893.3413035
"126","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,201.81,"Moss",18,205,100.905,31987.12785,12.0818933413035,12081893.3413035
"127","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,302.7446594,"Moss",18,205,151.3723297,71985.1415,12.0818933413035,12081893.3413035
"128","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,249.185,"Moss",18,205,124.5925,48767.85714,12.0818933413035,12081893.3413035
"129","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,359.3744354,"Moss",18,205,179.6872177,101434.1609,12.0818933413035,12081893.3413035
"130","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,502.1735992,"Moss",18,205,251.0867996,198060.3923,12.0818933413035,12081893.3413035
"131","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,8,224.2103348,"Moss",18,205,112.1051674,39482.18105,12.0818933413035,12081893.3413035
"132","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,212.5773468,"Moss",18,205,106.2886734,35491.45843,12.0818933413035,12081893.3413035
"133","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,616.5203247,"Moss",18,205,308.2601624,298527.7298,12.0818933413035,12081893.3413035
"134","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,331.5044708,"Moss",18,205,165.7522354,86311.49937,12.0818933413035,12081893.3413035
"135","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,277.5727081,"Moss",18,205,138.7863541,60512.26464,12.0818933413035,12081893.3413035
"136","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,740.3533936,"Moss",18,205,370.1766968,430494.9133,12.0818933413035,12081893.3413035
"137","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,828.9745483,"Moss",18,205,414.4872742,539724.6768,12.0818933413035,12081893.3413035
"138","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,226.4275513,"Moss",18,205,113.2137757,40266.92086,12.0818933413035,12081893.3413035
"139","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,425.5458374,"Moss",18,205,212.7729187,142227.172,12.0818933413035,12081893.3413035
"140","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,351.6297302,"Moss",18,205,175.8148651,97109.35202,12.0818933413035,12081893.3413035
"141","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,249.7396469,"Moss",18,205,124.8698235,48985.19803,12.0818933413035,12081893.3413035
"142","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,341.3261414,"Moss",18,205,170.6630707,91501.66226,12.0818933413035,12081893.3413035
"143","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,269.6046677,"Moss",18,205,134.8023339,57087.9825,12.0818933413035,12081893.3413035
"144","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,293.5998383,"Moss",18,205,146.7999192,67702.00109,12.0818933413035,12081893.3413035
"145","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,269.8450623,"Moss",18,205,134.9225312,57189.83356,12.0818933413035,12081893.3413035
"146","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,329.8757324,"Moss",18,205,164.9378662,85465.45642,12.0818933413035,12081893.3413035
"147","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,287.0384369,"Moss",18,205,143.5192185,64709.79055,12.0818933413035,12081893.3413035
"148","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,298.6357269,"Moss",18,205,149.3178635,70044.39797,12.0818933413035,12081893.3413035
"149","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,8,351.1737213,"Moss",18,205,175.5868607,96857.64399,12.0818933413035,12081893.3413035
"150","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,423.3254242,"Moss",18,205,211.6627121,140746.8182,12.0818933413035,12081893.3413035
"151","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,359.2399445,"Moss",18,205,179.6199723,101358.2544,12.0818933413035,12081893.3413035
"152","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,386.8760834,"Moss",18,205,193.4380417,117552.9809,12.0818933413035,12081893.3413035
"153","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,4,383.6172791,"Moss",18,205,191.8086396,115580.9348,12.0818933413035,12081893.3413035
"154","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,648.0825806,"Moss",18,205,324.0412903,329875.8926,12.0818933413035,12081893.3413035
"155","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,228.64,"Moss",18,205,114.32,41057.67043,12.0818933413035,12081893.3413035
"156","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,366.3157654,"Moss",18,205,183.1578827,105390.4118,12.0818933413035,12081893.3413035
"157","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,266.7425232,"Moss",18,205,133.3712616,55882.31529,12.0818933413035,12081893.3413035
"158","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,5,404.327774,"Moss",18,205,202.163887,128397.637,12.0818933413035,12081893.3413035
"159","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,5,226.850563,"Moss",18,205,113.4252815,40417.51464,12.0818933413035,12081893.3413035
"160","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,5,311.8105316,"Moss",18,205,155.9052658,76360.97074,12.0818933413035,12081893.3413035
"161","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,1,362.661911,"Moss",18,205,181.3309555,103298.4423,12.0818933413035,12081893.3413035
"162","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,312.7006226,"Moss",18,205,156.3503113,76797.55139,12.0818933413035,12081893.3413035
"163","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,2,767.7704468,"Moss",18,205,383.8852234,462969.8013,12.0818933413035,12081893.3413035
"164","Carmarthenshire","B","24/07/2018",16.7358664,16.82853836,17.45287588,17.85092179,17.21597156,16.65434524,86.50435516,83.95273479,81.2293739,77.78643684,78.35079034,80.9543028,0.038,19,3,240.7402573,"Moss",18,205,120.3701287,45518.43502,12.0818933413035,12081893.3413035
